Chave_Tempo,Chave_Local,Chave_Religiao,Em_Conflito,Populacao_Total,Populacao_Urbana,Populacao_Rural,Taxa_Crescimento,Expectativa_Vida,Taxa_Mortalidade,PIB_Per_Capita,Acesso_Educacao,Medicos_Por_Habitante
22,200,36,Baixo,84905,0,0,-0.93,,,,,
21,200,36,Baixo,85701,0,0,-0.93,,,,,
20,200,36,Baixo,86507,0,0,-0.82,,,,,
18,200,36,Baixo,87707,0,0,-1.86,,,,,
13,200,36,Baixo,100248,100095,153,-1.17,,,,,
12,200,36,Baixo,106311,100411,5900,-0.24,,,,,
11,200,36,Baixo,107606,100963,6643,-0.18,,,,,
10,200,36,Baixo,108579,100662,7917,0.3,,,,,
9,200,36,Baixo,106971,97122,9849,0.9,,,,,
8,200,36,Baixo,102308,90979,11329,0.3,,,,,
7,200,36,Baixo,100799,88730,12069,0.86,,,,,
6,200,36,Baixo,96567,79410,17157,3.17,,,,,
5,200,36,Baixo,82611,65064,17547,5.29,,,,,
4,200,36,Baixo,63856,45044,18812,5.71,,,,,
3,200,36,Baixo,48385,31787,16598,7.94,,,,,
2,200,36,Baixo,33023,18714,14309,2.17,,,,,
1,200,36,Baixo,29657,16982,12675,1.83,,,,,
22,201,36,Baixo,84160,47219,36941,-0.01,,,,,
21,201,36,Baixo,84165,46753,37412,0.04,80.999,,,,
20,201,36,Baixo,84132,46304,37828,0.03,80.9561,,,,
19,201,36,Baixo,84106,45863,38243,0.05,80.4197,,,,
18,201,36,Baixo,84064,45437,38627,0.13,80.5909,,,,
17,201,36,Baixo,83957,45019,38938,0.18,80.7399,,,,
16,201,36,Baixo,83805,44611,39194,0.23,80.6139,,,,
15,201,36,Baixo,83609,44215,39394,0.17,80.5064,,,,
14,201,36,Baixo,83466,43830,39636,-0.15,80.3913,,,,
13,201,36,Baixo,83593,43450,40143,-0.07,80.2666,,,,
12,201,36,Baixo,83873,41633,42240,1.07,79.6132,,,,
11,201,36,Baixo,79516,39509,40007,1.0,77.4528,,,,
10,201,36,Baixo,75659,37600,38059,1.13,74.8419,,,,
9,201,36,Baixo,71513,36284,35229,0.74,73.3711,,,,
8,201,36,Baixo,68916,35409,33507,1.36,71.8002,,,,
7,201,36,Baixo,64401,32455,31946,0.1,70.0205,,,,
6,201,36,Baixo,64076,32909,31167,1.34,68.4463,,,,
5,201,36,Baixo,59959,31168,28791,1.63,66.7601,,,,
4,201,36,Baixo,55300,30944,24356,2.0,65.7235,,,,
3,201,36,Baixo,50090,28315,21775,0.5,64.9225,,,,
2,201,36,Baixo,48868,26703,22165,-1.53,64.5569,,,,
1,201,36,Baixo,52776,28315,24461,-0.85,64.8091,,,,
22,202,36,Baixo,81938,68135,13803,1.34,,,,,
21,202,36,Baixo,80856,68043,12813,1.44,84.0406,,64631.297,,50.68
20,202,36,Baixo,79705,67958,11747,1.71,84.0164,,63913.383,,51.57
19,202,36,Baixo,78364,67893,10471,1.27,82.3311,,59332.203,,47.58
18,202,36,Baixo,77380,67857,9523,1.18,79.4177,,55488.492,,45.87
17,202,36,Baixo,76474,67811,8663,1.75,84.098,,63215.9,,43.92
16,202,36,Baixo,75162,67766,7396,1.9,84.2416,,63048.598,,45.35
15,202,36,Baixo,73763,67845,5918,2.19,84.3595,,63239.656,,41.19
14,202,36,Baixo,72181,68199,3982,0.01,84.4885,,64402.81,,40.58
13,202,36,Baixo,72174,68921,3253,-2.21,84.5316,,62105.152,,37.54
12,202,6,Baixo,80706,75007,5699,0.83,84.1974,,58285.06,,29.49
11,202,6,Baixo,77421,71205,6216,3.34,83.086,,65114.805,,32.95
10,202,6,Baixo,65685,60417,5268,0.55,81.8633,,54809.145,,25.57
9,202,6,Baixo,63912,59803,4109,3.97,80.8037,,44375.023,,22.38
8,202,36,Baixo,52597,51627,970,3.72,78.9608,,50036.3,,
7,202,36,Baixo,43825,42441,1384,4.14,78.006,,,,
6,202,36,Baixo,35782,33205,2577,5.2,77.1371,,,,
5,202,36,Baixo,27773,26791,982,6.81,75.5675,,,,
4,202,36,Baixo,19977,19458,519,7.94,74.452,,,,
3,202,36,Baixo,13634,4484,9150,7.47,73.8557,,,,
2,202,36,Baixo,9510,7839,1671,9.06,72.0941,,,,
1,202,36,Baixo,6165,4484,1681,0.56,69.7772,,,,
22,203,36,Baixo,74457,66872,7585,1.94,,,,,
21,203,36,Baixo,73038,66135,6903,2.02,80.3576,,78109.35,,
20,203,36,Baixo,71591,65393,6198,2.12,79.9841,,76359.09,,
19,203,36,Baixo,70108,64643,5465,2.07,79.2996,,74150.86,,
18,203,36,Baixo,68684,63890,4794,2.02,79.2299,,72149.33,,
17,203,36,Baixo,67327,63129,4198,2.1,79.0516,,77440.555,,
16,203,36,Baixo,65941,62348,3593,2.18,78.8355,,76088.9,,
15,203,36,Baixo,64535,61559,2976,2.27,78.6149,,74564.74,,
14,203,36,Baixo,63100,60765,2335,2.37,78.3669,,73907.23,,
13,203,36,Baixo,61642,59963,1679,2.64,78.1191,,73281.05,,
12,203,36,Baixo,54099,0,0,2.95,76.0687,,76259.03,,
11,203,36,Baixo,46788,0,0,3.35,74.8632,,,,
10,203,36,Baixo,39674,0,0,3.91,74.3779,,,,
9,203,36,Baixo,32743,31672,1071,4.72,73.5972,,,,
8,203,36,Baixo,25999,25010,989,4.04,72.7439,,,,
7,203,36,Baixo,21324,19313,2011,4.54,71.5575,,,,
6,203,36,Baixo,17079,16162,917,4.37,69.4873,,,,
5,203,36,Baixo,13788,12244,1544,5.57,67.0444,,,,
4,203,36,Baixo,10517,9144,1373,2.36,64.3832,,,,
3,203,36,Baixo,9361,6677,2684,2.12,62.1863,,,,
2,203,36,Baixo,8428,7865,563,1.84,58.7824,,,,
1,203,36,Baixo,7694,6677,1017,1.9,56.3688,,,,
22,204,36,Baixo,66205,55224,10981,-0.46,,,,,
21,204,36,Baixo,66510,54775,11735,-0.47,71.1325,,17420.252,,
20,204,36,Baixo,66826,54312,12514,-0.56,71.0806,,16557.64,,
19,204,36,Baixo,67202,53833,13369,-0.55,69.8318,,15594.285,,
18,204,36,Baixo,67573,53355,14218,-0.45,71.2693,0.0,14508.923,35.809110447723135,
17,204,36,Baixo,67880,52863,15017,-0.43,71.3052,0.0,17318.963,,
16,204,36,Baixo,68174,52375,15799,-0.47,71.3779,0.0,16344.899,38.56640245125143,11.58
15,204,36,Baixo,68496,51881,16615,-1.59,68.6199,0.0,15710.711,,11.68
14,204,36,Baixo,69606,51392,18214,-1.14,71.1889,0.0,16556.016,,
13,204,36,Baixo,70410,50906,19504,0.45,69.9683,0.0,15926.805,,
12,204,6,Baixo,68859,48647,20212,0.04,71.6797,0.0,16353.871,,
11,204,6,Baixo,68734,47038,21696,0.07,72.0161,0.0,13810.35,,
10,204,6,Baixo,68511,45474,23037,-0.28,71.7154,0.0,12933.376,,
9,204,6,Baixo,69469,46268,23201,-0.05,70.8316,0.0,11359.1045,,
8,204,6,Baixo,69627,44739,24888,-0.6,70.4712,0.0,10409.118,,
7,204,6,Baixo,71744,40290,31454,-0.37,71.9177,0.0,,,
6,204,6,Baixo,73083,35216,37867,0.42,71.0125,0.0,,,
5,204,36,Baixo,71570,30763,40807,0.76,69.0595,0.0,,,
4,204,36,Baixo,68908,27493,41415,1.65,66.2084,0.0,,,
3,204,36,Baixo,63505,19798,43707,1.36,63.9132,,,,
2,204,36,Baixo,59372,22711,36661,2.32,60.0757,,,,
1,204,36,Baixo,52952,19798,33154,1.07,53.4083,,,,
22,205,36,Baixo,64636,60154,4482,-0.1,,,,,
21,205,36,Baixo,64698,60256,4442,-0.08,82.3089,,98041.69,,
20,205,36,Baixo,64749,60354,4395,0.16,82.0616,,98057.445,,
19,205,36,Baixo,64648,60472,4176,0.41,81.7451,,92276.234,,
18,205,36,Baixo,64382,60639,3743,0.43,81.4562,,87894.4,,
17,205,36,Baixo,64107,60833,3274,0.43,81.2507,,94755.43,,
16,205,36,Baixo,63831,61070,2761,0.4,80.9856,,94874.58,,
15,205,36,Baixo,63578,61349,2229,0.2,80.6861,,95666.164,,
14,205,36,Baixo,63449,61666,1783,-0.02,80.4761,,92519.4,,
13,205,36,Baixo,63464,62003,1461,-0.08,80.3378,,93109.45,,
12,205,36,Baixo,63725,0,0,0.32,79.4139,,105121.64,,
11,205,36,Baixo,62711,0,0,0.37,78.8737,,108461.234,,
10,205,36,Baixo,61550,0,0,0.67,78.2508,,97236.25,,
9,205,36,Baixo,59526,0,0,0.67,75.9203,,79784.21,,
8,205,36,Baixo,57559,0,0,0.71,73.9523,,79109.89,,
7,205,36,Baixo,55547,0,0,0.69,73.3733,,,,
6,205,36,Baixo,53673,0,0,0.2,72.6659,,,,
5,205,36,Baixo,53129,0,0,0.38,71.1707,,,,
4,205,36,Baixo,52124,0,0,1.89,68.4038,,,,
3,205,36,Baixo,47461,40755,6706,2.37,67.5816,,,,
2,205,36,Baixo,42208,0,0,1.15,66.4822,,,,
1,205,36,Baixo,39853,0,0,1.38,63.0578,,,,
22,206,36,Baixo,55840,50396,5444,-0.15,,,,,
21,206,36,Baixo,55922,50205,5717,-0.12,70.055,,,,
20,206,36,Baixo,55990,49999,5991,-0.09,70.0519,,,,
19,206,36,Baixo,56041,49777,6264,-0.07,70.0489,,68086.46,,
18,206,36,Baixo,56080,49552,6528,-0.01,70.1558,,67560.25,,
17,206,36,Baixo,56084,49335,6749,0.02,70.2573,,67604.05,,
16,206,36,Baixo,56074,49107,6967,0.01,70.354,,65979.164,,
15,206,36,Baixo,56071,48897,7174,0.02,70.3861,,65396.684,,
14,206,36,Baixo,56061,48698,7363,0.07,70.3866,,65345.934,,
13,206,36,Baixo,56021,48524,7497,-0.21,70.2341,,62503.4,,
12,206,36,Baixo,56614,47793,8821,-0.12,68.4548,,60625.164,,
11,206,36,Baixo,56950,47188,9762,0.26,67.7693,,51480.133,,
10,206,36,Baixo,56209,45839,10370,0.13,65.6313,,44368.72,,
9,206,36,Baixo,55840,45152,10688,0.08,64.1569,,37073.58,,
8,206,36,Baixo,55630,44315,11315,0.89,63.2397,,37619.555,,
7,206,36,Baixo,53211,41468,11743,1.21,62.8242,,,,
6,206,36,Baixo,50111,38197,11914,0.38,62.16,,,,
5,206,36,Baixo,49172,36887,12285,1.58,61.7461,,,,
4,206,36,Baixo,45465,33516,11949,3.35,63.0296,,,,
3,206,36,Baixo,38556,13905,24651,3.73,61.2235,,,,
2,206,36,Baixo,32105,18285,13820,4.1,58.5461,,,,
1,206,36,Baixo,26261,13905,12356,2.5,48.7947,,,,
22,207,36,Baixo,55400,21912,33488,1.25,,,,,
21,207,36,Baixo,54714,21711,33003,1.3,,,70373.375,,
20,207,36,Baixo,54011,21519,32492,1.33,,,69338.81,,
19,207,36,Baixo,53300,21335,31965,1.36,,,67757.77,,
18,207,36,Baixo,52587,21155,31432,1.44,,,65131.613,,
17,207,36,Baixo,51842,20983,30859,1.58,,,67207.836,,
16,207,36,Baixo,51034,20817,30217,1.57,,,65294.75,,
15,207,36,Baixo,50243,20660,29583,1.45,,,64571.918,,
14,207,36,Baixo,49523,20519,29004,1.29,,,63286.586,,
13,207,36,Baixo,48894,20388,28506,0.3,,,63139.805,,
12,207,36,Baixo,48169,19870,28299,-0.08,,,50782.34,,
11,207,36,Baixo,48361,19208,29153,1.15,,,,,
10,207,36,Baixo,45663,17172,28491,0.82,,,,,
9,207,36,Baixo,43838,15686,28152,-1.59,,,,,
8,207,36,Baixo,47497,14561,32936,0.83,,,,,
7,207,36,Baixo,45578,14021,31557,1.14,,,,,
6,207,36,Baixo,43072,13570,29502,1.21,,,,,
5,207,36,Baixo,40568,12557,28011,1.17,,,,,
4,207,36,Baixo,38269,10924,27345,1.04,,,,,
3,207,36,Baixo,36347,6044,30303,1.27,,,,,
2,207,36,Baixo,34127,7412,26715,1.22,,,,,
1,207,36,Baixo,32112,6044,26068,0.28,,,,,
22,208,36,Baixo,46843,18274,28569,0.18,,,,,
21,208,36,Baixo,46758,18074,28684,0.1,,,,,
20,208,36,Baixo,46709,17886,28823,-0.12,,,,,
19,208,36,Baixo,46763,17700,29063,-0.23,,,,,
18,208,36,Baixo,46870,17523,29347,-0.17,,,,,
17,208,36,Baixo,46952,17354,29598,-0.12,,,,,
16,208,36,Baixo,47008,17188,29820,-0.09,,,,,
15,208,36,Baixo,47050,17031,30019,-0.05,,,,,
14,208,36,Baixo,47075,16879,30196,-0.03,,,,,
13,208,36,Baixo,47087,16736,30351,0.1,,,,,
12,208,36,Baixo,46846,16114,30732,0.18,,,,,
11,208,36,Baixo,46437,15569,30868,0.52,,,,,
10,208,36,Baixo,45248,14873,30375,1.34,,,,,
9,208,36,Baixo,42326,14461,27865,0.92,,,,,
8,208,36,Baixo,40432,14132,26300,-0.7,,,,,
7,208,36,Baixo,41874,14807,27067,-0.46,,,,,
6,208,36,Baixo,42850,15505,27345,-0.35,,,,,
5,208,36,Baixo,43606,15509,28097,-0.45,,,,,
4,208,36,Baixo,44606,15324,29282,-2.7,,,,,
3,208,36,Baixo,51139,13101,38038,-1.73,,,,,
2,208,36,Baixo,55810,14152,41658,1.37,,,,,
1,208,36,Baixo,52134,13101,39033,1.99,,,,,
22,209,36,Baixo,46765,0,0,-1.59,,,,,
21,209,36,Baixo,47521,0,0,-1.7,72.8518,,,,
20,209,36,Baixo,48342,0,0,-1.79,72.7521,,,,
19,209,36,Baixo,49225,48727,498,-1.08,72.708,,,,
18,209,36,Baixo,49761,48630,1131,-0.89,72.6717,,,,
17,209,36,Baixo,50209,48565,1644,-1.37,72.7511,,,,
16,209,36,Baixo,50908,48526,2382,-1.31,72.794,,,,
15,209,36,Baixo,51586,48502,3084,-1.26,72.8009,,,,
14,209,36,Baixo,52245,48481,3764,-1.2,72.6399,,,,
13,209,36,Baixo,52878,48449,4429,-0.87,72.6543,,,,
12,209,36,Baixo,55228,48735,6493,-0.5,72.5866,,,,
11,209,36,Baixo,56617,52083,4534,-0.08,72.3817,,,,
10,209,36,Baixo,56855,50956,5899,1.68,71.4429,,,,
9,209,36,Baixo,52316,45086,7230,2.32,71.5652,,,,
8,209,36,Baixo,46640,38076,8564,3.59,71.1074,,,,
7,209,36,Baixo,39103,30515,8588,3.83,70.5321,,,,
6,209,36,Baixo,32403,24125,8278,1.97,69.4132,,,,
5,209,36,Baixo,29390,21657,7733,1.69,68.2563,,,,
4,209,36,Baixo,27026,19209,7817,2.92,66.3642,,,,
3,209,36,Baixo,23406,12613,10793,3.06,65.9962,,,,
2,209,36,Baixo,20133,13251,6882,0.28,65.0534,,,,
1,209,36,Baixo,19858,12613,7245,0.84,61.8271,,,,
22,210,36,Baixo,46535,36697,9838,0.73,,,,,
21,210,36,Baixo,46198,36185,10013,0.77,,,,,
20,210,36,Baixo,45847,35660,10187,1.34,,,,,
19,210,36,Baixo,45243,35130,10113,1.93,,,,,
18,210,36,Baixo,44386,34590,9796,2.83,,,,,
17,210,36,Baixo,43166,34040,9126,3.87,,,,,
16,210,36,Baixo,41559,33481,8078,4.12,,,,,
15,210,36,Baixo,39913,32900,7013,4.17,,,,,
14,210,36,Baixo,38315,32288,6027,4.67,,,,,
13,210,36,Baixo,36605,31659,4946,4.24,,,,,
12,210,36,Baixo,29739,27965,1774,4.39,,,,,
11,210,36,Baixo,23988,23207,781,5.07,,,,,
10,210,36,Baixo,18730,15957,2773,4.47,,,,,
9,210,36,Baixo,15052,12254,2798,5.19,,,,,
8,210,36,Baixo,11688,8588,3100,4.19,,,,,
7,210,36,Baixo,9521,6221,3300,4.71,,,,,
6,210,36,Baixo,7564,4155,3409,3.2,,,,,
5,210,36,Baixo,6463,3475,2988,2.66,,,,,
4,210,36,Baixo,5667,2879,2788,0.03,,,,,
3,210,36,Baixo,5658,2464,3194,0.21,,,,,
2,210,36,Baixo,5599,2730,2869,1.75,,,,,
1,210,36,Baixo,5135,2464,2671,0.38,,,,,
22,211,36,Baixo,44278,0,0,-1.92,,,,,
21,211,36,Baixo,45143,0,0,-2.03,78.8075,,,,
20,211,36,Baixo,46078,0,0,-1.92,78.5312,,,,
19,211,36,Baixo,46979,0,0,-1.16,78.1598,,,,
18,211,36,Baixo,47528,0,0,-1.25,78.03,,,,
17,211,36,Baixo,48129,0,0,-1.93,77.8437,,,,
16,211,36,Baixo,49077,0,0,-1.77,77.51,,,,
15,211,36,Baixo,49959,0,0,-1.6,77.4704,,,,
14,211,36,Baixo,50773,50315,458,-1.44,77.3916,,,,
13,211,36,Baixo,51514,50078,1436,-0.97,77.3596,,,,
12,211,36,Baixo,54091,49498,4593,-2.8,77.7996,,,,
11,211,36,Baixo,62354,57725,4629,-1.82,77.3067,,,,
10,211,36,Baixo,68356,62290,6066,7.25,74.9002,,,,
9,211,36,Baixo,48176,0,0,2.14,71.938,,,,
8,211,36,Baixo,43342,38170,5172,7.45,70.0379,,,,
7,211,36,Baixo,30258,25712,4546,11.41,69.2307,,,,
6,211,36,Baixo,17625,14684,2941,3.19,68.3019,,,,
5,211,36,Baixo,15065,12177,2888,8.18,66.8499,,,,
4,211,36,Baixo,10170,9197,973,-0.18,64.8311,,,,
3,211,36,Baixo,10264,3671,6593,3.28,62.9575,,,,
2,211,36,Baixo,8736,5140,3596,2.48,61.39,,,,
1,211,36,Baixo,7728,3671,4057,1.68,59.7703,,,,
22,212,36,Baixo,43350,43347,3,1.41,,,,,
21,212,36,Baixo,42749,0,0,1.45,,,,,
20,212,36,Baixo,42139,0,0,1.37,,,,,
19,212,36,Baixo,41571,0,0,1.37,,,,,
18,212,36,Baixo,41008,0,0,1.54,,,,,
17,212,36,Baixo,40385,0,0,1.69,,,,,
16,212,36,Baixo,39712,0,0,1.84,,,,,
15,212,36,Baixo,38996,0,0,1.95,,,,,
14,212,36,Baixo,38249,0,0,2.08,,,,,
13,212,36,Baixo,37471,0,0,2.09,,,,,
12,212,36,Baixo,33794,33124,670,1.06,,,,,
11,212,36,Baixo,32057,0,0,0.82,,,,,
10,212,36,Baixo,30773,0,0,-0.64,,,,,
9,212,36,Baixo,31772,30633,1139,2.52,,,,,
8,212,36,Baixo,28061,0,0,7.78,,,,,
7,212,36,Baixo,19291,19028,263,9.22,,,,,
6,212,36,Baixo,12410,0,0,6.42,,,,,
5,212,36,Baixo,9094,0,0,7.23,,,,,
4,212,36,Baixo,6414,0,0,8.42,,,,,
3,212,36,Baixo,4282,2108,2174,9.54,,,,,
2,212,36,Baixo,2715,0,0,6.87,,,,,
1,212,36,Baixo,1948,0,0,6.08,,,,,
22,213,36,Baixo,39870,5824,34046,0.69,,,,,
21,213,36,Baixo,39598,5754,33844,0.71,83.6298,,,,
20,213,36,Baixo,39317,5690,33627,0.7,83.4054,,,,
19,213,36,Baixo,39044,5628,33416,0.71,82.7877,,,,
18,213,36,Baixo,38767,5571,33196,0.85,82.037,,,,
17,213,36,Baixo,38440,5519,32921,0.82,83.4047,,,,
16,213,36,Baixo,38129,5470,32659,0.74,83.269,,,,
15,213,36,Baixo,37850,5429,32421,0.62,83.111,,,,
14,213,36,Baixo,37615,5388,32227,0.57,82.8949,,,,
13,213,36,Baixo,37400,5350,32050,0.77,82.7618,,,,
12,213,6,Baixo,35999,5208,30791,0.74,82.0538,,,,
11,213,6,Baixo,34691,5137,29554,0.94,81.1169,,,,
10,213,6,Baixo,33113,5036,28077,1.31,78.5757,,,,
9,213,6,Baixo,31033,5082,25951,1.44,77.9183,,,,
8,213,6,Baixo,28887,4866,24021,1.35,78.5098,,,,
7,213,36,Baixo,27009,4802,22207,1.48,76.7347,,,,
6,213,36,Baixo,25090,4727,20363,1.58,74.7834,,,,
5,213,36,Baixo,23198,4294,18904,1.87,74.3304,,,,
4,213,36,Baixo,21143,3924,17219,2.59,72.82,,,,
3,213,36,Baixo,18602,3019,15583,2.44,71.2406,,,,
2,213,36,Baixo,16491,3371,13120,1.96,70.8957,,,,
1,213,36,Baixo,14969,3019,11950,1.69,68.3079,,,,
22,214,36,Baixo,39471,16988,22483,1.25,,,,,
21,214,36,Baixo,38985,16717,22268,1.74,77.2758,,,,
20,214,36,Baixo,38319,16438,21881,1.35,77.177,,,,
19,214,36,Baixo,37809,16147,21662,1.81,75.297,,,,
18,214,36,Baixo,37135,15832,21303,2.03,76.8941,,,,
17,214,36,Baixo,36395,15496,20899,5.01,76.8452,,,,
16,214,36,Baixo,34657,15137,19520,5.99,76.7281,,,,
15,214,36,Baixo,32699,14767,17932,-3.48,75.6699,,,,
14,214,36,Baixo,33878,14397,19481,-1.8,76.6242,,,,
13,214,36,Baixo,34498,14028,20470,4.51,76.5582,,,,
12,214,36,Baixo,27675,12200,15475,3.18,76.2892,,,,
11,214,36,Baixo,23665,10011,13654,3.18,75.5694,,,,
10,214,36,Baixo,20241,8624,11617,2.56,74.753,,,,
9,214,36,Baixo,17840,7447,10393,2.58,74.0892,,,,
8,214,36,Baixo,15704,6225,9479,3.43,72.392,,,,
7,214,36,Baixo,13269,3955,9314,3.58,70.9873,,,,
6,214,36,Baixo,11130,2502,8628,0.97,69.6448,,,,
5,214,36,Baixo,10606,2040,8566,1.32,68.0693,,,,
4,214,36,Baixo,9933,1631,8302,3.77,66.4075,,,,
3,214,36,Baixo,8257,898,7359,0.76,65.1493,,,,
2,214,36,Baixo,7950,982,6968,1.19,62.7089,,,,
1,214,36,Baixo,7495,898,6597,0.33,58.4246,,,,
22,215,36,Baixo,39329,35417,3912,2.23,,,,,
21,215,36,Baixo,38471,35327,3144,2.29,83.553,,,,
20,215,36,Baixo,37609,35233,2376,2.04,83.5167,,,,
19,215,36,Baixo,36858,35124,1734,1.89,80.2743,,,,
18,215,36,Baixo,36173,35000,1173,1.91,83.0698,,,,
17,215,36,Baixo,35494,34879,615,1.84,83.1834,,,,
16,215,36,Baixo,34854,34733,121,1.78,83.0279,,,,
15,215,36,Baixo,34245,0,0,1.74,82.8576,,,,
14,215,36,Baixo,33658,0,0,1.4,82.741,,,,
13,215,36,Baixo,33193,0,0,1.21,82.6682,,,,
12,215,36,Baixo,31248,0,0,1.39,82.0797,,,,
11,215,36,Baixo,29163,0,0,1.03,80.9906,,,,
10,215,36,Baixo,27709,0,0,0.24,80.1446,,,,
9,215,36,Baixo,27377,0,0,0.13,78.345,,,,
8,215,36,Baixo,27200,0,0,-0.94,76.8143,,,,
7,215,36,Baixo,28512,0,0,-0.11,75.2316,,,,
6,215,36,Baixo,28675,0,0,0.51,73.7548,,,,
5,215,36,Baixo,27951,0,0,0.97,73.3215,,,,
4,215,36,Baixo,26634,0,0,2.21,71.8882,,,,
3,215,36,Baixo,23878,22775,1103,1.8,70.755,,,,
2,215,36,Baixo,21839,0,0,0.05,70.2091,,,,
1,215,36,Baixo,21785,0,0,0.12,67.6917,,,,
22,216,36,Baixo,38631,0,0,-0.83,,,,,
21,216,36,Baixo,38956,0,0,0.06,86.3724,,,,
20,216,36,Baixo,38931,0,0,1.05,85.7464,,,,
19,216,36,Baixo,38527,0,0,1.25,85.1126,,,,
18,216,36,Baixo,38050,0,0,-0.15,86.0893,,,,86.09
17,216,36,Baixo,38109,0,0,-0.12,86.1507,,,,86.09
16,216,36,Baixo,38154,0,0,1.26,86.0843,,,,82.98
15,216,36,Baixo,37678,0,0,1.08,85.8784,,,,
14,216,36,Baixo,37276,0,0,1.41,85.6302,,,,
13,216,36,Baixo,36757,0,0,2.08,85.3231,,,,
12,216,6,Baixo,33163,0,0,0.58,84.6441,,,,
11,216,6,Baixo,32210,0,0,-0.15,84.3396,,,,
10,216,6,Baixo,32455,32082,373,0.53,82.1207,,,,
9,216,6,Baixo,31609,30691,918,0.81,80.9021,,,,
8,216,36,Baixo,30358,29439,919,1.11,79.4356,,,,
7,216,36,Baixo,28731,0,0,1.16,77.3626,,,,
6,216,36,Baixo,27122,26745,377,1.24,74.9484,,,,
5,216,36,Baixo,25500,25197,303,1.03,73.5226,,,,
4,216,36,Baixo,24229,23484,745,1.1,73.3485,,,,
3,216,36,Baixo,22941,19655,3286,1.02,72.8663,,,,
2,216,36,Baixo,21808,0,0,1.17,71.8614,,,,
1,216,36,Baixo,20575,19655,920,0.91,70.4102,,,,
22,217,36,Baixo,37548,0,0,-3.29,,,,,
21,217,36,Baixo,38827,0,0,-3.12,66.9454,,6786.696,,
20,217,36,Baixo,40077,0,0,-3.12,66.7245,,6844.3345,,
19,217,36,Baixo,41367,0,0,-3.14,65.4209,,6705.8755,,
18,217,36,Baixo,42706,41426,1280,-2.96,65.3873,,6417.1846,25.394099111786478,
17,217,36,Baixo,44007,41195,2812,-2.82,66.0473,,6405.0757,,
16,217,36,Baixo,45285,40955,4330,-2.67,65.8703,,5635.3076,9.929492328538158,
15,217,36,Baixo,46529,40714,5815,-2.47,65.6731,,5199.344,,
14,217,36,Baixo,47709,40451,7258,-2.24,65.4768,,4896.522,,
13,217,36,Baixo,48800,40175,8625,-1.28,65.2922,,4670.1094,,
12,217,6,Baixo,52044,38568,13476,0.05,64.4977,,4269.3584,,6.15
11,217,6,Baixo,51906,37031,14875,0.47,64.1124,,4075.1587,,
10,217,6,Baixo,50706,35771,14935,0.99,63.3233,,3772.2158,,
9,217,6,Baixo,48266,34041,14225,1.58,62.5147,,4703.433,,
8,217,36,Baixo,44629,30769,13860,3.4,61.7558,,3905.586,,
7,217,36,Baixo,37761,23745,14016,4.18,61.7115,,,,
6,217,36,Baixo,30774,17825,12949,3.31,60.9888,,,,
5,217,36,Baixo,26154,15507,10647,3.03,60.2731,,,,
4,217,36,Baixo,22530,10910,11620,5.3,58.7978,,,,
3,217,36,Baixo,17402,4040,13362,3.43,56.7788,,,,
2,217,36,Baixo,14703,5217,9486,1.75,54.3586,,,,
1,217,36,Baixo,13482,4040,9442,0.74,52.9969,,,,
22,218,36,Baixo,33581,33530,51,-0.45,,,,,
21,218,36,Baixo,33733,33399,334,-1.05,85.7062,,,,46.29
20,218,36,Baixo,34090,33265,825,-1.39,85.7082,,70887.57,,46.63
19,218,36,Baixo,34572,33117,1455,-0.57,83.5389,,64745.133,,
18,218,36,Baixo,34769,32963,1806,0.33,82.6495,,55998.07,,
17,218,36,Baixo,34653,32796,1857,0.36,85.2565,,60171.047,,
16,218,36,Baixo,34529,32626,1903,0.44,85.0947,,59194.043,,
15,218,36,Baixo,34378,32422,1956,0.64,84.9326,,59524.56,,
14,218,36,Baixo,34161,32177,1984,0.77,84.7751,,60669.82,,
13,218,36,Baixo,33901,31885,2016,2.05,84.5959,,59647.66,,
12,218,6,Baixo,30624,29785,839,1.4,83.4638,,68669.25,,
11,218,2,Baixo,28572,27618,954,1.29,81.9256,,81632.17,,
10,218,2,Baixo,26799,25619,1180,1.27,80.5036,,77149.414,,
9,218,6,Baixo,25158,23720,1438,1.39,79.0308,,,,
8,218,36,Baixo,23475,21735,1740,0.87,77.7826,,,,
7,218,36,Baixo,22485,20049,2436,0.82,77.2696,,,,
6,218,36,Baixo,21585,17352,4233,2.53,76.3709,,,,
5,218,36,Baixo,19046,14107,4939,0.95,75.251,,,,
4,218,36,Baixo,18168,11445,6723,0.98,74.2691,,,,
3,218,36,Baixo,17305,6340,10965,2.32,73.7227,,,,
2,218,36,Baixo,15428,7529,7899,2.27,73.1971,,,,
1,218,36,Baixo,13793,6340,7453,1.27,72.3542,,,,
22,219,36,Baixo,30675,20387,10288,2.6,,,,,
21,219,36,Baixo,29898,20219,9679,4.44,,,,,
20,219,36,Baixo,28627,20039,8588,4.77,,,,,
19,219,36,Baixo,27323,19862,7461,3.29,,,,,
18,219,36,Baixo,26453,19672,6781,3.23,,,,,
17,219,36,Baixo,25625,19469,6156,1.87,,,,,
16,219,36,Baixo,25154,19250,5904,1.44,,,,,
15,219,36,Baixo,24797,19007,5790,1.03,,,,,
14,219,36,Baixo,24543,18712,5831,-0.27,,,,,
13,219,36,Baixo,24610,18368,6242,3.66,,,,,
